0,1
"['""lil reese""', '""miss universe 2021""', '""halston""', '""hamas""', '""preakness 2021""', '""olivia munn""', '""palestine""', '""those who wish me dead""', '""gypsy rose""', '""ellen degeneres""', '""olivia rodrigo""', '""israel""', '""italian open""', '""cdc""', '""what dinosaur has 500 teeth""', '""j cole""', '""spiral""', '""turbotax""', '""tristyn bailey""', '""amc stock""', '""turbo tax""', '""liz cheney""', '""gas shortage""', '""liga mx""', '""liverpool""']","['""+1,950%""', '""+1,600%""', '""+1,100%""', '""+550%""', '""+550%""', '""+450%""', '""+450%""', '""+400%""', '""+350%""', '""+350%""', '""+300%""', '""+300%""', '""+200%""', '""+200%""', '""+200%""', '""+200%""', '""+150%""', '""+120%""', '""+120%""', '""+100%""', '""+100%""', '""+90%""', '""+90%""', '""+80%""', '""+70%""']"
"['""phil mickelson""', '""paul mooney""', '""fresh prince of bel air""', '""the fresh prince of bel air""', '""pga championship""', '""pga championship 2021""', '""demi lovato""', '""julio jones""', '""ford lightning""', '""army of the dead""', '""kiawah island""', '""friends reunion""', '""lil nas x""', '""nba playoffs""', '""grizzlies vs warriors""', '""portable air conditioner""', '""olivia rodrigo""', '""nhl scores""', '""penguins""', '""nba games""', '""warriors""', '""wizards""', '""american idol 2021""', '""memorial day""', '""bruins""']","['""+2,900%""', '""+2,450%""', '""+2,300%""', '""+2,150%""', '""+1,000%""', '""+650%""', '""+400%""', '""+400%""', '""+350%""', '""+300%""', '""+250%""', '""+190%""', '""+190%""', '""+160%""', '""+140%""', '""+120%""', '""+90%""', '""+90%""', '""+90%""', '""+90%""', '""+80%""', '""+80%""', '""+70%""', '""+60%""', '""+60%""']"
"['""lil loaded""', '""san jose shooting""', '""naomi osaka""', '""mark eaton""', '""samuel cassidy""', '""indy 500""', '""cruella""', '""quiet place 2""', '""memorial day""', '""david schwimmer""', '""a quiet place 2""', '""a quiet place""', '""severe thunderstorm warning""', '""champions league""', '""amc stock""', '""clippers""', '""friends reunion""', '""lakers vs suns""', '""amc""', '""76ers""', '""suns""', '""sixers""', '""bts""', '""utah jazz""', '""wrath of man""']","['""+2,400%""', '""+2,150%""', '""+1,100%""', '""+700%""', '""+550%""', '""+500%""', '""+450%""', '""+350%""', '""+350%""', '""+350%""', '""+350%""', '""+350%""', '""+300%""', '""+300%""', '""+200%""', '""+150%""', '""+140%""', '""+140%""', '""+130%""', '""+100%""', '""+90%""', '""+60%""', '""+60%""', '""+60%""', '""+60%""']"
"['""frank kameny""', '""mexico vs usa""', '""logan paul vs mayweather""', '""mayweather vs logan paul time""', '""floyd mayweather vs logan paul""', '""who won floyd vs logan""', '""fauci emails""', '""logan paul""', '""floyd mayweather""', '""fauci""', '""sweet tooth""', '""jake paul vs mayweather""', '""conjuring 3""', '""bb stock""', '""memorial tournament""', '""betty broderick""', '""crackstreams""', '""blackberry stock""', '""french open""', '""roland garros""', '""bo burnham""', '""roger federer""', '""amc stock""', '""amc""', '""suns""']","['""Breakout""', '""+3,700%""', '""+3,500%""', '""+3,200%""', '""+3,100%""', '""+2,850%""', '""+2,700%""', '""+2,550%""', '""+1,850%""', '""+1,050%""', '""+800%""', '""+750%""', '""+350%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""', '""+200%""', '""+160%""', '""+160%""', '""+160%""', '""+120%""', '""+90%""', '""+80%""', '""+60%""']"
"['""shirley temple""', '""christian eriksen""', '""doodle for google""', '""doodle4google""', '""irina shayk""', '""ufc 263""', '""euro 2020""', '""bryce hall""', '""westminster dog show 2021""', '""euro 2021""', '""in the heights""', '""manifest""', '""euro cup""', '""e3 2021 schedule""', '""k michelle""', '""tsitsipas""', '""kyrie irving""', '""euros""', '""polo g""', '""suns vs nuggets""', '""ufc""', '""utah jazz""', '""bath and body works""', '""critical race theory""', '""nikola jokic""']","['""Breakout""', '""+4,350%""', '""+4,300%""', '""+4,300%""', '""+900%""', '""+850%""', '""+800%""', '""+650%""', '""+650%""', '""+650%""', '""+600%""', '""+500%""', '""+400%""', '""+400%""', '""+300%""', '""+200%""', '""+200%""', '""+200%""', '""+150%""', '""+150%""', '""+130%""', '""+120%""', '""+90%""', '""+70%""', '""+50%""']"
"['""summer season""', '""us open leaderboard""', '""juneteenth federal holiday""', '""carl nassib""', '""happy fathers day""', '""happy fathers day images""', '""fatherhood""', '""juneteenth""', '""magnesium iron silicate hydroxide""', '""us open""', '""what is juneteenth""', '""ben simmons""', '""india vs new zealand""', '""amazon prime day""', '""summer solstice 2021""', '""luca""', '""kawhi leonard""', '""luca movie""', '""first day of summer 2021""', '""chris paul""', '""yellowstone season 4""', '""kevin durant""', '""fathers day""', '""nets vs bucks""', '""hawks""']","['""+4,850%""', '""+2,900%""', '""+2,300%""', '""+1,950%""', '""+1,900%""', '""+1,200%""', '""+900%""', '""+900%""', '""+850%""', '""+750%""', '""+650%""', '""+550%""', '""+450%""', '""+450%""', '""+400%""', '""+400%""', '""+350%""', '""+250%""', '""+200%""', '""+180%""', '""+150%""', '""+130%""', '""+120%""', '""+120%""', '""+120%""']"
"['""tommy kono""', '""pedro linares""', '""building collapse""', '""miami condo collapse""', '""miami building collapse""', '""florida building collapse""', '""john mcafee""', '""surfside building collapse""', '""britney spears""', '""pedro linares lópez""', '""derek chauvin""', '""bet awards 2021""', '""bucks vs hawks""', '""alex caruso""', '""gervonta davis""', '""tour de france 2021""', '""fast and furious 9""', '""suns vs clippers""', '""f9""', '""cardi b""', '""suns""', '""simone biles""', '""delta variant""', '""astros vs tigers""', '""phoenix suns""']","['""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""+4,900%""', '""+4,400%""', '""+3,700%""', '""+1,750%""', '""+1,650%""', '""+1,200%""', '""+1,150%""', '""+900%""', '""+700%""', '""+600%""', '""+550%""', '""+450%""', '""+350%""', '""+300%""', '""+300%""', '""+200%""', '""+180%""', '""+180%""', '""+110%""', '""+100%""', '""+90%""']"
"['""ludwig guttmann""', '""ángela peralta""', '""hurricane elsa""', '""elsa storm""', '""tropical storm elsa""', '""bill cosby""', '""independence day""', '""biz markie""', '""hurricane elsa path""', '""happy 4th of july""', '""hurricane elsa tracker""', '""rachel nichols""', '""donald rumsfeld""', '""tomorrow war""', '""fear street""', '""trevor bauer""', '""the tomorrow war""', '""fireworks near me""', '""the forever purge""', '""tom holland""', '""zendaya""', '""national hurricane center""', '""4th of july""', '""fourth of july""', '""nba finals""']","['""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""+4,050%""', '""+3,750%""', '""+2,050%""', '""+1,750%""', '""+1,650%""', '""+1,250%""', '""+1,250%""', '""+1,200%""', '""+1,150%""', '""+1,000%""', '""+900%""', '""+850%""', '""+700%""', '""+700%""', '""+500%""', '""+450%""', '""+450%""', '""+400%""', '""+350%""', '""+350%""', '""+300%""']"
"['""england vs italy""', '""argentina vs brazil""', '""conor mcgregor vs dustin poirier""', '""mcgregor fight""', '""conor mcgregor""', '""ufc 264""', '""mcgregor vs poirier 3""', '""amari bailey""', '""richard branson""', '""johanna leia""', '""usa basketball""', '""england vs denmark""', '""suns vs bucks""', '""virgin river""', '""ufc""', '""black widow""', '""gold cup""', '""cuba""', '""michael avenatti""', '""scarlett johansson""', '""flash flood watch""', '""nba finals""', '""suns""', '""child tax credit""', '""megan fox""']","['""+3,150%""', '""+1,900%""', '""+1,250%""', '""+1,200%""', '""+1,100%""', '""+1,000%""', '""+850%""', '""+850%""', '""+800%""', '""+750%""', '""+700%""', '""+650%""', '""+650%""', '""+550%""', '""+400%""', '""+400%""', '""+300%""', '""+200%""', '""+190%""', '""+160%""', '""+140%""', '""+100%""', '""+90%""', '""+70%""', '""+60%""']"
"['""biz markie""', '""richard sherman""', '""steam deck""', '""el salvador vs mexico""', '""twilight movies in order""', '""gunpowder milkshake""', '""never have i ever""', '""the open leaderboard""', '""mexico vs guatemala""', '""british open""', '""george floyd mural""', '""open championship""', '""space jam 2""', '""kang the conqueror""', '""space jam""', '""he who remains""', '""jeff bezos""', '""lebron james""', '""american horror story""', '""anthony bourdain""', '""copa oro""', '""washington nationals""', '""copa oro 2021""', '""gold cup""', '""child tax credit""']","['""+2,700%""', '""+2,500%""', '""+1,600%""', '""+1,400%""', '""+900%""', '""+750%""', '""+700%""', '""+650%""', '""+650%""', '""+600%""', '""+600%""', '""+450%""', '""+400%""', '""+400%""', '""+350%""', '""+350%""', '""+250%""', '""+200%""', '""+200%""', '""+160%""', '""+140%""', '""+90%""', '""+90%""', '""+70%""', '""+70%""']"
"['""medal count""', '""olympic medal count""', '""olympic games tokyo 2020""', '""roc olympics""', '""simone biles""', '""simone biles olympics""', '""tommy dorfman""', '""cleveland guardians""', '""donda""', '""olympic schedule""', '""mexico vs honduras""', '""tokyo olympics""', '""katie ledecky""', '""olympics schedule""', '""olympics""', '""joey jordison""', '""michael phelps""', '""artistic gymnastics olympic games tokyo 2020""', '""olympic schedule 2021""', '""soccer olympic games tokyo 2020""', '""olympics 2021""', '""bobby bowden""', '""liga mx""', '""snake eyes""', '""full moon july 2021""']","['""Breakout""', '""Breakout""', '""+3,700%""', '""+2,000%""', '""+1,800%""', '""+1,700%""', '""+1,650%""', '""+1,250%""', '""+1,250%""', '""+1,150%""', '""+1,100%""', '""+1,050%""', '""+1,050%""', '""+1,050%""', '""+950%""', '""+800%""', '""+650%""', '""+650%""', '""+600%""', '""+600%""', '""+600%""', '""+350%""', '""+300%""', '""+250%""', '""+250%""']"
"['""turkana human""', '""dusty hill""', '""mexico vs usa""', '""chris chan""', '""carol sutton""', '""bob odenkirk""', '""alaska earthquake""', '""olympic golf leaderboard""', '""jay pickett""', '""suni lee""', '""anthony rizzo""', '""mexico vs canada""', '""olympics 2020 medals""', '""joey gallo""', '""caeleb dressel""', '""olympic golf""', '""outer banks""', '""kris bryant""', '""the green knight""', '""dababy""', '""nba draft""', '""mlb trades""', '""jungle cruise""', '""cade cunningham""', '""nba draft 2021""']","['""Breakout""', '""+3,450%""', '""+2,150%""', '""+1,750%""', '""+1,650%""', '""+1,650%""', '""+950%""', '""+850%""', '""+850%""', '""+750%""', '""+750%""', '""+650%""', '""+650%""', '""+500%""', '""+500%""', '""+500%""', '""+450%""', '""+450%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+250%""', '""+250%""', '""+250%""']"
"['""gnulla.biz""', '""trevor moore""', '""markie post""', '""messi""', '""covid vaccine near me""', '""lionel messi""', '""bobby bowden""', '""psg""', '""ufc 265""', '""suicide squad 2""', '""back 4 blood""', '""suicide squad""', '""the suicide squad""', '""dixie fire""', '""andrew cuomo""', '""allyson felix""', '""cuomo""', '""nfl preseason""', '""sanctuarybailbonds""', '""sydney mclaughlin""', '""covid vaccine""', '""national hurricane center""', '""fentanyl""', '""nfl""', '""google classroom""']","['""Breakout""', '""+2,350%""', '""+1,600%""', '""+1,350%""', '""+1,200%""', '""+750%""', '""+600%""', '""+450%""', '""+450%""', '""+400%""', '""+400%""', '""+400%""', '""+300%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+250%""', '""+200%""', '""+110%""', '""+110%""', '""+100%""', '""+80%""', '""+70%""', '""+60%""']"
"['""taliban""', '""afghanistan""', '""haiti earthquake""', '""afghanistan news""', '""tropical storm fred""', '""nanci griffith""', '""haiti""', '""dte outage map""', '""field of dreams""', '""tropical storm grace""', '""field of dreams game""', '""nfl scores""', '""premier league""', '""severe thunderstorm warning""', '""tim tebow""', '""free guy""', '""child tax credit""', '""brendan fraser""', '""excessive heat warning""', '""google classroom""', '""national hurricane center""', '""raiders""', '""nfl preseason""', '""kahoot""', '""britney spears""']","['""+2,800%""', '""+2,650%""', '""+2,100%""', '""+2,050%""', '""+1,500%""', '""+900%""', '""+900%""', '""+750%""', '""+550%""', '""+550%""', '""+400%""', '""+350%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+200%""', '""+200%""', '""+160%""', '""+120%""', '""+120%""', '""+100%""', '""+80%""', '""+70%""', '""+70%""']"
"['""hurricane henri""', '""charlie watts""', '""tropical storm henri""', '""waverly tn""', '""reminiscence""', '""sean lock""', '""caldor fire""', '""tom t hall""', '""manny pacquiao""', '""nine perfect strangers""', '""spider man no way home""', '""cm punk""', '""full moon august 2021""', '""hurricane local statement""', '""jimmy hays""', '""fda approval""', '""caldor fire update""', '""paw patrol movie""', '""kylie jenner""', '""cincinnati open""', '""spirit halloween""', '""cool math games""', '""ufc""', '""powerball""', '""google classroom""']","['""Breakout""', '""+1,950%""', '""+1,300%""', '""+850%""', '""+700%""', '""+700%""', '""+650%""', '""+600%""', '""+550%""', '""+450%""', '""+450%""', '""+350%""', '""+300%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+250%""', '""+200%""', '""+180%""', '""+90%""', '""+60%""', '""+50%""', '""+40%""', '""+40%""']"
"['""bloomovie .com""', '""hurricane ida""', '""ida""', '""ed asner""', '""ida storm""', '""hurricane ida update""', '""paul vs woodley""', '""jake paul vs tyron woodley""', '""jake paul""', '""clickbait""', '""hurricane katrina""', '""spencer elden""', '""national dog day 2021""', '""nirvana baby""', '""paralympics""', '""steven johnson nfl""', '""candyman""', '""us open tennis 2021""', '""manchester united""', '""new orleans""', '""college football schedule""', '""flash flood watch""', '""gardner minshew""', '""hurricane""', '""weather channel""']","['""Breakout""', '""Breakout""', '""Breakout""', '""+2,250%""', '""+2,000%""', '""+2,000%""', '""+1,950%""', '""+1,850%""', '""+1,650%""', '""+1,500%""', '""+1,450%""', '""+750%""', '""+750%""', '""+700%""', '""+450%""', '""+350%""', '""+350%""', '""+250%""', '""+170%""', '""+160%""', '""+150%""', '""+140%""', '""+140%""', '""+120%""', '""+100%""']"
"['""rudolf weigl""', '""michael k williams""', '""texas abortion law""', '""mu variant""', '""willard scott""', '""covid vaccine near me""', '""college football scores""', '""lil nas x pregnancy""', '""shang chi""', '""sidharth shukla""', '""ncaa football scores""', '""money heist""', '""ole miss football""', '""what is labor day""', '""us open""', '""labor day""', '""notre dame""', '""us open tennis""', '""us open 2021""', '""alabama football""', '""notre dame football""', '""ohio state football""', '""college football""', '""rosh hashanah 2021""', '""us open tennis 2021""']","['""Breakout""', '""Breakout""', '""+1,750%""', '""+1,550%""', '""+1,100%""', '""+1,100%""', '""+750%""', '""+650%""', '""+600%""', '""+550%""', '""+550%""', '""+450%""', '""+350%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+200%""', '""+200%""']"
"['""norm macdonald""', '""met gala""', '""met gala 2021""', '""nfl scores""', '""met gala 2021 theme""', '""hurricane nicholas""', '""tropical storm nicholas""', '""cowboys vs bucs""', '""steve blues clues""', '""vmas 2021""', '""megan fox""', '""9/11""', '""champions league""', '""emma raducanu""', '""vaccine mandate""', '""tampa bay buccaneers""', '""malignant""', '""ravens""', '""machine gun kelly""', '""grandparents day 2021""', '""latavius murray""', '""raiders""', '""cowboys""', '""liga mx""', '""baltimore ravens""']","['""+3,900%""', '""+3,800%""', '""+3,550%""', '""+1,850%""', '""+1,550%""', '""+1,400%""', '""+1,350%""', '""+1,100%""', '""+1,100%""', '""+850%""', '""+550%""', '""+550%""', '""+550%""', '""+500%""', '""+450%""', '""+400%""', '""+400%""', '""+400%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""', '""+200%""', '""+200%""', '""+200%""']"
"['""dr. ildaura murillo-rohde""', '""michiyo tsujimura""', '""gabby petito""', '""brian laundrie""', '""gabby petito found""', '""spotemgottem""', '""evergrande""', '""iphone 13 pro max""', '""earthquake now""', '""first day of fall 2021""', '""ted lasso""', '""iphone 13""', '""california recall election""', '""thursday night football""', '""penn state football""', '""tua tagovailoa""', '""norm macdonald""']","['""Breakout""', '""Breakout""', '""Breakout""', '""+4,150%""', '""+2,050%""', '""+1,300%""', '""+700%""', '""+550%""', '""+250%""', '""+200%""', '""+120%""', '""+120%""', '""+80%""', '""+80%""', '""+80%""', '""+70%""', '""+50%""']"
